CRIM	ZN	INDUS	CHAS	NOX	RM	AGE	DIS	ZERO	ONE	TWO	THREE	FOUR	FIVE	FZ	FACE
2.87E-01	4.09E-02	1.17E-02	6.37E-03	-5.18E-05	1.24E-03	3.08E-05	20.63732817	0	1	0	0	0	0	0	0
2.78E-01	3.89E-02	6.66E-03	4.01E-03	-1.67E-05	7.52E-04	7.89E-06	21.83694958	0	1	0	0	0	0	0	0
2.65E-01	3.34E-02	4.53E-03	2.68E-03	-9.83E-06	4.64E-04	6.32E-06	22.50465223	0	1	0	0	0	0	0	0
2.52E-01	2.91E-02	3.02E-03	1.72E-03	-5.05E-06	2.80E-04	3.88E-06	23.63451381	0	1	0	0	0	0	0	0
2.45E-01	2.68E-02	2.39E-03	1.38E-03	-3.51E-06	2.16E-04	3.00E-06	24.30393016	0	1	0	0	0	0	0	0
2.42E-01	2.54E-02	2.09E-03	1.23E-03	-2.38E-06	1.88E-04	1.77E-06	24.92472965	0	1	0	0	0	0	0	0
2.30E-01	2.15E-02	1.06E-03	7.27E-04	-3.09E-08	1.03E-04	-4.64E-07	25.1150044	0	1	0	0	0	0	0	0
2.34E-01	2.33E-02	1.49E-03	1.01E-03	-1.05E-07	1.50E-04	-8.01E-07	25.66401121	0	1	0	0	0	0	0	0
2.26E-01	1.94E-02	6.77E-04	6.69E-04	1.51E-06	9.30E-05	-2.63E-06	23.54156162	0	1	0	0	0	0	0	0
2.23E-01	1.82E-02	5.04E-04	5.66E-04	1.26E-06	7.63E-05	-1.95E-06	23.29554175	0	1	0	0	0	0	0	0
2.30E-01	2.08E-02	7.82E-04	7.81E-04	1.53E-06	1.12E-04	-2.42E-06	23.37996308	0	1	0	0	0	0	0	0
2.28E-01	2.03E-02	4.67E-04	5.65E-04	7.40E-07	7.82E-05	-1.37E-06	22.31851179	0	1	0	0	0	0	0	0
2.09E-01	1.43E-02	4.66E-05	1.70E-05	-6.07E-08	1.63E-06	-1.99E-08	24.37321936	0	1	0	0	0	0	0	0
2.44E-01	2.64E-02	1.49E-03	1.11E-03	-1.88E-06	1.69E-04	1.38E-06	23.70177426	0	1	0	0	0	0	0	0
2.48E-01	2.75E-02	1.54E-03	1.21E-03	-1.89E-06	1.89E-04	1.15E-06	23.37750395	0	1	0	0	0	0	0	0
2.44E-01	2.62E-02	1.36E-03	1.02E-03	-1.83E-06	1.53E-04	1.62E-06	23.62060128	0	1	0	0	0	0	0	0
2.43E-01	2.59E-02	1.20E-03	9.60E-04	-1.54E-06	1.44E-04	1.17E-06	23.38125043	0	1	0	0	0	0	0	0
2.42E-01	2.56E-02	1.32E-03	1.01E-03	-2.01E-06	1.51E-04	1.48E-06	23.14631167	0	1	0	0	0	0	0	0
2.42E-01	2.48E-02	1.39E-03	1.10E-03	-2.49E-06	1.62E-04	1.61E-06	21.73098693	0	1	0	0	0	0	0	0
2.42E-01	2.48E-02	1.46E-03	1.12E-03	-3.01E-06	1.65E-04	1.94E-06	22.72632149	0	1	0	0	0	0	0	0
2.44E-01	2.56E-02	1.29E-03	8.41E-04	-3.29E-06	1.15E-04	3.67E-06	22.12726717	0	1	0	0	0	0	0	0
2.21E-01	1.75E-02	5.34E-04	7.06E-05	1.66E-07	2.23E-06	1.09E-06	22.97973031	0	1	0	0	0	0	0	0
2.61E-01	3.40E-02	2.25E-03	1.54E-03	-4.17E-06	2.58E-04	1.51E-06	20.70040293	0	1	0	0	0	0	0	0
2.35E-01	2.24E-02	5.16E-04	4.11E-04	-5.12E-07	5.26E-05	1.32E-06	22.57117909	0	1	0	0	0	0	0	0
2.34E-01	2.26E-02	4.65E-04	3.76E-04	-1.12E-07	4.84E-05	2.30E-07	22.75771813	0	1	0	0	0	0	0	0
2.34E-01	2.31E-02	4.99E-04	3.68E-04	-5.50E-08	4.85E-05	1.40E-07	24.09018062	0	1	0	0	0	0	0	0
2.32E-01	2.23E-02	3.47E-04	3.54E-04	3.58E-08	4.81E-05	-2.67E-07	23.88157529	0	1	0	0	0	0	0	0
2.09E-01	1.48E-02	1.93E-04	6.12E-06	9.71E-08	5.78E-07	-8.65E-08	26.54488341	0	1	0	0	0	0	0	0
2.18E-01	1.75E-02	1.36E-04	1.61E-04	5.92E-07	2.07E-05	-5.18E-08	25.13221749	0	1	0	0	0	0	0	0
2.26E-01	1.99E-02	4.44E-04	3.97E-04	1.11E-06	5.48E-05	-5.97E-07	25.52257186	0	1	0	0	0	0	0	0
2.39E-01	2.58E-02	9.25E-04	6.69E-04	2.83E-07	1.06E-04	-6.54E-07	28.53634549	0	1	0	0	0	0	0	0
2.39E-01	2.58E-02	7.48E-04	6.04E-04	9.48E-07	9.59E-05	-1.28E-06	28.94644092	0	1	0	0	0	0	0	0
2.39E-01	2.56E-02	8.39E-04	6.80E-04	1.14E-06	1.07E-04	-1.54E-06	29.11052252	0	1	0	0	0	0	0	0
2.40E-01	2.57E-02	8.37E-04	7.33E-04	1.44E-06	1.17E-04	-2.24E-06	30.85357764	0	1	0	0	0	0	0	0
2.44E-01	2.71E-02	1.19E-03	1.01E-03	1.80E-06	1.65E-04	-3.40E-06	30.92956159	0	1	0	0	0	0	0	0
2.50E-01	2.91E-02	1.70E-03	1.40E-03	2.17E-06	2.38E-04	-4.62E-06	31.42549392	0	1	0	0	0	0	0	0
2.51E-01	2.94E-02	1.86E-03	1.50E-03	2.04E-06	2.57E-04	-4.64E-06	31.34555548	0	1	0	0	0	0	0	0
2.43E-01	2.54E-02	1.58E-03	1.34E-03	3.04E-06	2.12E-04	-4.79E-06	31.91554328	0	1	0	0	0	0	0	0
2.26E-01	1.86E-02	2.49E-04	4.28E-04	8.57E-07	5.76E-05	-1.40E-06	30.52777875	0	1	0	0	0	0	0	0
2.48E-01	2.74E-02	1.61E-03	1.32E-03	-1.83E-07	2.15E-04	-1.20E-06	30.85189801	0	1	0	0	0	0	0	0
2.46E-01	2.66E-02	1.62E-03	1.40E-03	3.59E-07	2.26E-04	-1.93E-06	30.61530879	0	1	0	0	0	0	0	0
2.47E-01	2.66E-02	1.76E-03	1.45E-03	3.68E-07	2.35E-04	-2.14E-06	30.74545224	0	1	0	0	0	0	0	0
2.40E-01	2.37E-02	1.15E-03	1.10E-03	6.99E-07	1.66E-04	-1.82E-06	29.25757627	0	1	0	0	0	0	0	0
2.45E-01	2.55E-02	1.38E-03	1.21E-03	-6.07E-07	1.87E-04	-4.18E-07	29.290997	0	1	0	0	0	0	0	0
2.45E-01	2.50E-02	1.55E-03	1.34E-03	-1.75E-06	2.06E-04	4.72E-07	28.99237434	0	1	0	0	0	0	0	0
2.41E-01	2.28E-02	1.45E-03	1.30E-03	-1.10E-06	1.93E-04	-1.17E-07	28.76242114	0	1	0	0	0	0	0	0
2.00E-01	1.07E-02	2.87E-05	1.79E-05	-5.25E-08	1.49E-06	-2.86E-08	31.67469069	0	1	0	0	0	0	0	0
2.09E-01	1.34E-02	4.10E-05	9.97E-05	6.29E-08	1.15E-05	-2.00E-07	30.96856632	0	1	0	0	0	0	0	0
2.38E-01	2.33E-02	1.10E-03	9.96E-04	1.52E-06	1.51E-04	-2.76E-06	29.90928523	0	1	0	0	0	0	0	0
2.45E-01	2.58E-02	1.50E-03	1.26E-03	1.51E-06	2.00E-04	-3.09E-06	30.52775695	0	1	0	0	0	0	0	0
2.41E-01	2.39E-02	1.31E-03	1.03E-03	1.68E-06	1.52E-04	-2.42E-06	30.81193088	0	1	0	0	0	0	0	0
2.53E-01	2.88E-02	2.42E-03	1.73E-03	5.50E-07	2.82E-04	-3.09E-06	31.82024633	0	1	0	0	0	0	0	0
2.62E-01	3.30E-02	3.22E-03	2.25E-03	4.81E-07	3.95E-04	-5.09E-06	31.61954588	0	1	0	0	0	0	0	0
2.68E-01	3.55E-02	3.79E-03	2.60E-03	-1.16E-06	4.77E-04	-4.52E-06	31.05031728	0	1	0	0	0	0	0	0
2.55E-01	3.04E-02	3.23E-03	1.98E-03	-3.62E-06	3.37E-04	1.65E-06	30.32901378	0	1	0	0	0	0	0	0
2.44E-01	2.54E-02	2.67E-03	1.47E-03	-4.01E-06	2.32E-04	4.00E-06	30.36965754	0	1	0	0	0	0	0	0
2.35E-01	2.10E-02	2.52E-03	1.54E-03	-4.77E-06	2.23E-04	3.60E-06	28.49434368	0	1	0	0	0	0	0	0
2.40E-01	2.27E-02	2.74E-03	1.75E-03	-5.57E-06	2.64E-04	3.44E-06	28.63307321	0	1	0	0	0	0	0	0
2.49E-01	2.66E-02	2.51E-03	1.83E-03	-3.62E-06	2.98E-04	8.08E-07	30.1556547	0	1	0	0	0	0	0	0
2.54E-01	2.85E-02	2.70E-03	2.00E-03	-3.18E-06	3.37E-04	6.55E-08	29.24108925	0	1	0	0	0	0	0	0
2.44E-01	2.50E-02	1.71E-03	1.42E-03	-5.58E-08	2.24E-04	-1.37E-06	28.63049478	0	1	0	0	0	0	0	0
2.41E-01	2.38E-02	1.54E-03	1.34E-03	9.67E-07	2.07E-04	-2.15E-06	29.0824827	0	1	0	0	0	0	0	0
2.51E-01	2.88E-02	2.22E-03	1.73E-03	4.12E-07	2.93E-04	-2.64E-06	29.46399841	0	1	0	0	0	0	0	0
2.50E-01	2.86E-02	1.93E-03	1.54E-03	9.67E-07	2.61E-04	-2.74E-06	29.40827111	0	1	0	0	0	0	0	0
2.39E-01	2.36E-02	1.31E-03	1.18E-03	1.68E-06	1.81E-04	-2.80E-06	28.14034673	0	1	0	0	0	0	0	0
2.39E-01	2.41E-02	1.32E-03	1.13E-03	1.23E-06	1.75E-04	-2.22E-06	28.35247487	0	1	0	0	0	0	0	0
2.48E-01	2.80E-02	1.88E-03	1.47E-03	1.37E-06	2.45E-04	-3.39E-06	28.09257647	0	1	0	0	0	0	0	0
2.22E-01	1.81E-02	2.99E-04	3.67E-04	1.12E-06	4.90E-05	-9.06E-07	26.98012955	0	1	0	0	0	0	0	0
2.17E-01	1.64E-02	3.74E-05	1.38E-04	3.88E-07	1.77E-05	-4.72E-08	27.01211137	0	1	0	0	0	0	0	0
2.22E-01	1.83E-02	1.34E-04	2.33E-04	1.32E-07	3.04E-05	-2.59E-07	27.42718381	0	1	0	0	0	0	0	0
2.36E-01	2.24E-02	7.87E-04	8.00E-04	-4.29E-07	1.16E-04	-1.65E-08	26.61008229	0	1	0	0	0	0	0	0
2.51E-01	2.66E-02	1.96E-03	1.55E-03	-5.04E-06	2.50E-04	1.97E-06	26.51159336	0	1	0	0	0	0	0	0
2.39E-01	2.27E-02	1.39E-03	1.17E-03	-2.42E-06	1.74E-04	8.46E-07	26.26763747	0	1	0	0	0	0	0	0
2.31E-01	2.05E-02	1.11E-03	8.20E-04	-1.76E-06	1.16E-04	9.72E-07	25.73047403	0	1	0	0	0	0	0	0
2.37E-01	2.33E-02	1.34E-03	8.71E-04	-1.88E-06	1.33E-04	1.11E-06	26.91311002	0	1	0	0	0	0	0	0
2.58E-01	3.27E-02	2.42E-03	1.57E-03	-2.88E-06	2.78E-04	6.73E-07	28.10991496	0	1	0	0	0	0	0	0
2.58E-01	3.23E-02	2.15E-03	1.42E-03	-2.12E-06	2.48E-04	3.48E-07	28.07298436	0	1	0	0	0	0	0	0
2.59E-01	3.27E-02	2.77E-03	1.80E-03	-2.66E-06	3.11E-04	3.84E-08	29.27759729	0	1	0	0	0	0	0	0
2.58E-01	3.20E-02	2.64E-03	1.74E-03	-1.29E-06	2.97E-04	-8.81E-07	29.65410612	0	1	0	0	0	0	0	0
2.56E-01	3.12E-02	2.44E-03	1.61E-03	-1.18E-06	2.72E-04	-7.05E-07	29.96759589	0	1	0	0	0	0	0	0
2.55E-01	3.04E-02	2.36E-03	1.59E-03	-9.24E-07	2.65E-04	-8.61E-07	29.75753536	0	1	0	0	0	0	0	0
2.52E-01	2.92E-02	2.10E-03	1.45E-03	-5.18E-07	2.36E-04	-8.97E-07	30.21186684	0	1	0	0	0	0	0	0
2.45E-01	2.58E-02	1.74E-03	1.21E-03	1.05E-08	1.83E-04	-9.17E-07	29.45924526	0	1	0	0	0	0	0	0
2.53E-01	2.93E-02	2.29E-03	1.50E-03	-1.48E-06	2.40E-04	-2.63E-07	29.81844191	0	1	0	0	0	0	0	0
2.60E-01	3.24E-02	2.80E-03	1.84E-03	-2.54E-06	3.16E-04	-5.51E-08	28.86216763	0	1	0	0	0	0	0	0
2.59E-01	3.20E-02	2.91E-03	1.85E-03	-4.31E-06	3.14E-04	1.31E-06	28.5354611	0	1	0	0	0	0	0	0
2.59E-01	3.20E-02	2.52E-03	1.58E-03	-4.19E-06	2.62E-04	1.73E-06	27.74427425	0	1	0	0	0	0	0	0
2.61E-01	3.06E-02	4.33E-03	2.50E-03	-1.09E-05	4.01E-04	4.96E-06	26.46337134	0	1	0	0	0	0	0	0
2.68E-01	3.26E-02	6.51E-03	3.69E-03	-2.32E-05	6.16E-04	1.21E-05	25.10378905	0	1	0	0	0	0	0	0
2.64E-01	3.10E-02	5.60E-03	3.07E-03	-2.10E-05	4.98E-04	1.22E-05	25.49655972	0	1	0	0	0	0	0	0
2.66E-01	3.31E-02	5.18E-03	2.80E-03	-1.97E-05	4.72E-04	1.19E-05	26.01916254	0	1	0	0	0	0	0	0
2.64E-01	3.32E-02	4.36E-03	2.45E-03	-1.34E-05	4.15E-04	7.52E-06	26.12888872	0	1	0	0	0	0	0	0
2.52E-01	2.93E-02	2.33E-03	1.42E-03	-3.65E-06	2.30E-04	1.55E-06	28.49323155	0	1	0	0	0	0	0	0
2.51E-01	2.98E-02	2.19E-03	1.34E-03	-2.34E-06	2.20E-04	5.38E-07	29.38199136	0	1	0	0	0	0	0	0
2.51E-01	2.94E-02	2.10E-03	1.43E-03	-4.97E-07	2.35E-04	-8.74E-07	29.77364996	0	1	0	0	0	0	0	0
2.40E-01	2.45E-02	1.31E-03	1.00E-03	1.26E-06	1.51E-04	-1.53E-06	28.98839129	0	1	0	0	0	0	0	0
2.31E-01	2.07E-02	8.63E-04	7.42E-04	1.95E-06	1.04E-04	-1.82E-06	29.06414021	0	1	0	0	0	0	0	0
2.04E-01	1.27E-02	3.47E-05	7.38E-06	-1.27E-08	8.17E-07	8.63E-08	29.8704827	0	1	0	0	0	0	0	0
2.11E-01	1.46E-02	5.48E-07	6.04E-05	2.03E-08	7.24E-06	1.20E-08	28.12300557	0	1	0	0	0	0	0	0
2.21E-01	1.81E-02	2.00E-04	2.91E-04	2.12E-07	3.83E-05	-3.19E-07	27.95908435	0	1	0	0	0	0	0	0
2.48E-01	2.77E-02	1.68E-03	1.42E-03	-1.90E-06	2.34E-04	2.06E-07	27.86135201	0	1	0	0	0	0	0	0
2.52E-01	2.94E-02	2.05E-03	1.61E-03	-2.49E-06	2.74E-04	2.55E-07	28.17627079	0	1	0	0	0	0	0	0
2.32E-01	2.17E-02	7.92E-04	5.88E-04	-7.29E-07	8.64E-05	3.36E-07	27.10758679	0	1	0	0	0	0	0	0
2.41E-01	2.55E-02	1.83E-03	1.20E-03	-2.12E-06	1.92E-04	5.18E-07	27.11159434	0	1	0	0	0	0	0	0
2.43E-01	2.60E-02	2.03E-03	1.29E-03	-2.50E-06	2.07E-04	6.20E-07	27.12100448	0	1	0	0	0	0	0	0
2.58E-01	3.26E-02	2.70E-03	1.59E-03	-4.28E-06	2.77E-04	1.26E-06	26.88232001	0	1	0	0	0	0	0	0
2.60E-01	3.34E-02	2.66E-03	1.66E-03	-2.81E-06	2.91E-04	2.70E-07	27.57022693	0	1	0	0	0	0	0	0
2.60E-01	3.26E-02	2.93E-03	1.75E-03	-4.44E-06	2.98E-04	1.10E-06	26.96726256	0	1	0	0	0	0	0	0
2.65E-01	3.47E-02	2.90E-03	1.71E-03	-5.91E-06	2.91E-04	2.10E-06	25.76825616	0	1	0	0	0	0	0	0
2.65E-01	3.44E-02	3.57E-03	2.07E-03	-9.93E-06	3.58E-04	4.80E-06	24.46884827	0	1	0	0	0	0	0	0
2.57E-01	2.96E-02	3.42E-03	1.77E-03	-9.52E-06	2.91E-04	5.34E-06	24.41105976	0	1	0	0	0	0	0	0
2.53E-01	2.94E-02	2.76E-03	1.49E-03	-7.51E-06	2.26E-04	3.43E-06	26.76906289	0	1	0	0	0	0	0	0
2.49E-01	2.80E-02	2.49E-03	1.51E-03	-3.74E-06	2.31E-04	1.24E-06	27.9374947	0	1	0	0	0	0	0	0
2.48E-01	2.78E-02	2.35E-03	1.47E-03	-2.17E-06	2.28E-04	2.33E-07	28.2723433	0	1	0	0	0	0	0	0
2.47E-01	2.72E-02	2.18E-03	1.34E-03	-1.43E-06	2.04E-04	-7.02E-08	28.58974043	0	1	0	0	0	0	0	0
2.48E-01	2.74E-02	2.27E-03	1.37E-03	-2.29E-06	2.08E-04	3.83E-07	28.50996474	0	1	0	0	0	0	0	0
2.44E-01	2.62E-02	1.82E-03	1.13E-03	-1.80E-06	1.73E-04	5.38E-07	28.61562279	0	1	0	0	0	0	0	0
2.35E-01	2.41E-02	8.35E-04	4.70E-04	-4.31E-07	6.86E-05	1.38E-07	28.64508096	0	1	0	0	0	0	0	0
2.34E-01	2.42E-02	6.87E-04	4.94E-04	-1.99E-07	7.57E-05	-5.81E-11	28.21215159	0	1	0	0	0	0	0	0
2.41E-01	2.53E-02	1.45E-03	1.24E-03	1.30E-06	1.98E-04	-2.68E-06	27.82498972	0	1	0	0	0	0	0	0
2.41E-01	2.55E-02	1.26E-03	1.02E-03	7.20E-07	1.57E-04	-4.15E-06	27.93043697	0	1	0	0	0	0	0	0
2.43E-01	2.63E-02	1.43E-03	1.06E-03	4.89E-07	1.64E-04	-3.81E-06	28.07104676	0	1	0	0	0	0	0	0
2.45E-01	2.68E-02	1.58E-03	1.13E-03	-8.48E-07	1.77E-04	4.34E-07	27.50773861	0	1	0	0	0	0	0	0
2.50E-01	2.88E-02	1.68E-03	1.24E-03	-2.00E-06	2.05E-04	1.38E-06	27.58351533	0	1	0	0	0	0	0	0
2.48E-01	2.55E-02	4.02E-03	2.52E-03	-8.20E-06	4.02E-04	1.48E-06	26.5447377	0	1	0	0	0	0	0	0
2.30E-01	1.81E-02	3.31E-03	1.73E-03	-6.73E-06	2.32E-04	2.05E-06	26.59215164	0	1	0	0	0	0	0	0
2.51E-01	2.53E-02	6.38E-03	2.89E-03	-3.27E-05	4.56E-04	1.83E-05	27.53243408	0	1	0	0	0	0	0	0
2.69E-01	2.67E-02	1.06E-02	4.06E-03	-5.11E-05	6.56E-04	3.73E-05	25.44203483	0	1	0	0	0	0	0	0
2.64E-01	2.74E-02	8.80E-03	3.64E-03	-4.20E-05	5.87E-04	3.68E-05	26.69997866	0	1	0	0	0	0	0	0
2.60E-01	2.77E-02	5.88E-03	2.52E-03	-1.46E-05	4.15E-04	1.50E-05	25.93190718	0	1	0	0	0	0	0	0
2.43E-01	2.76E-02	1.02E-03	7.08E-04	4.43E-07	1.18E-04	-2.73E-06	29.3141971	0	1	0	0	0	0	0	0
2.28E-01	2.13E-02	5.57E-04	3.76E-04	-2.19E-07	5.25E-05	-1.94E-06	28.96890994	0	1	0	0	0	0	0	0
2.27E-01	1.99E-02	5.17E-04	4.27E-04	4.15E-08	5.78E-05	-2.16E-06	28.77229669	0	1	0	0	0	0	0	0
2.20E-01	1.73E-02	2.41E-04	1.77E-04	3.74E-10	2.08E-05	-1.26E-07	28.84475705	0	1	0	0	0	0	0	0
2.38E-01	2.39E-02	1.07E-03	9.13E-04	-1.11E-06	1.40E-04	3.86E-07	28.48528979	0	1	0	0	0	0	0	0
2.52E-01	2.91E-02	2.34E-03	1.82E-03	-6.81E-07	3.11E-04	-4.87E-07	28.29920767	0	1	0	0	0	0	0	0
2.39E-01	2.35E-02	1.61E-03	1.26E-03	-4.38E-07	1.94E-04	-2.73E-07	27.31465749	0	1	0	0	0	0	0	0
2.24E-01	1.87E-02	5.02E-04	3.66E-04	-3.63E-07	4.98E-05	2.15E-07	27.9432441	0	1	0	0	0	0	0	0
2.43E-01	2.60E-02	1.80E-03	1.25E-03	-4.78E-07	2.01E-04	-7.44E-07	29.0908533	0	1	0	0	0	0	0	0
2.42E-01	2.58E-02	1.62E-03	1.19E-03	9.78E-07	1.92E-04	-7.08E-06	29.02866099	0	1	0	0	0	0	0	0
2.53E-01	3.09E-02	2.13E-03	1.54E-03	-5.56E-06	2.71E-04	-2.65E-05	29.7691997	0	1	0	0	0	0	0	0
2.36E-01	2.36E-02	1.19E-03	8.66E-04	-6.92E-06	1.30E-04	-1.38E-05	29.25278602	0	1	0	0	0	0	0	0
2.27E-01	2.02E-02	7.39E-04	5.70E-04	-4.18E-06	7.80E-05	-7.25E-06	28.68010611	0	1	0	0	0	0	0	0
2.06E-01	1.36E-02	1.00E-04	8.89E-06	-1.10E-07	8.65E-08	4.39E-08	29.53297598	0	1	0	0	0	0	0	0
2.03E-01	1.27E-02	1.39E-04	1.41E-06	6.12E-08	-5.01E-08	-5.20E-08	29.54509644	0	1	0	0	0	0	0	0
2.12E-01	1.49E-02	1.91E-04	3.95E-05	-6.28E-08	2.30E-06	-6.48E-08	30.2763866	0	1	0	0	0	0	0	0
2.36E-01	2.21E-02	9.17E-04	7.61E-04	-1.50E-06	1.08E-04	1.11E-06	28.61974538	0	1	0	0	0	0	0	0
2.42E-01	2.35E-02	1.54E-03	1.36E-03	-2.08E-06	2.08E-04	2.53E-07	29.18750381	0	1	0	0	0	0	0	0
2.31E-01	2.03E-02	9.96E-04	9.53E-04	-5.38E-07	1.36E-04	-6.30E-08	28.82773842	0	1	0	0	0	0	0	0
2.24E-01	1.80E-02	6.78E-04	6.01E-04	4.92E-07	8.06E-05	-7.05E-07	28.66746708	0	1	0	0	0	0	0	0
2.36E-01	2.25E-02	1.33E-03	1.08E-03	8.60E-07	1.62E-04	-2.89E-06	28.79834384	0	1	0	0	0	0	0	0
2.42E-01	2.53E-02	2.09E-03	1.56E-03	9.73E-07	2.48E-04	-1.44E-05	28.96492986	0	1	0	0	0	0	0	0
2.53E-01	2.98E-02	3.10E-03	2.22E-03	-8.84E-07	3.83E-04	-3.31E-05	29.09997318	0	1	0	0	0	0	0	0
2.48E-01	2.78E-02	2.25E-03	1.60E-03	-1.27E-05	2.60E-04	-3.33E-05	29.07346464	0	1	0	0	0	0	0	0
2.34E-01	2.31E-02	8.08E-04	5.47E-04	-6.06E-06	7.36E-05	-7.41E-06	29.27099872	0	1	0	0	0	0	0	0
2.16E-01	1.76E-02	1.65E-04	1.54E-05	-1.76E-07	-2.31E-07	2.51E-08	31.51329799	0	1	0	0	0	0	0	0
2.21E-01	1.94E-02	1.60E-04	4.20E-05	-4.19E-07	2.72E-06	-1.32E-07	31.38229738	0	1	0	0	0	0	0	0
2.29E-01	2.16E-02	1.77E-04	2.18E-04	7.36E-08	3.04E-05	-2.34E-07	32.43252842	0	1	0	0	0	0	0	0
2.36E-01	2.44E-02	3.77E-04	4.20E-04	1.35E-07	6.49E-05	-2.11E-07	31.43106732	0	1	0	0	0	0	0	0
2.45E-01	2.67E-02	1.20E-03	1.05E-03	2.27E-06	1.72E-04	-4.08E-07	29.72275359	0	1	0	0	0	0	0	0
2.48E-01	2.71E-02	2.25E-03	1.76E-03	7.08E-06	2.86E-04	9.04E-07	27.68035569	0	1	0	0	0	0	0	0
2.42E-01	2.31E-02	2.58E-03	1.78E-03	9.36E-06	2.59E-04	2.07E-06	27.93870627	0	1	0	0	0	0	0	0
2.25E-01	1.72E-02	1.17E-03	7.59E-04	1.92E-06	9.09E-05	1.14E-07	27.28436239	0	1	0	0	0	0	0	0
2.36E-01	2.10E-02	1.61E-03	1.14E-03	9.42E-07	1.53E-04	-8.29E-07	27.45672358	0	1	0	0	0	0	0	0
2.57E-01	3.05E-02	3.12E-03	2.34E-03	1.64E-06	3.97E-04	-6.46E-06	28.10519781	0	1	0	0	0	0	0	0
2.54E-01	3.02E-02	2.23E-03	1.81E-03	3.61E-06	3.11E-04	-1.11E-05	28.9588723	0	1	0	0	0	0	0	0
2.52E-01	3.00E-02	1.68E-03	1.43E-03	2.62E-06	2.46E-04	-1.11E-05	30.06797991	0	1	0	0	0	0	0	0
2.42E-01	2.64E-02	7.18E-04	7.46E-04	3.76E-09	1.21E-04	-7.47E-06	31.50923502	0	1	0	0	0	0	0	0
2.21E-01	1.88E-02	8.84E-05	4.19E-05	-4.76E-07	3.89E-06	5.87E-08	32.77870243	0	1	0	0	0	0	0	0
2.18E-01	1.77E-02	1.06E-04	2.69E-05	-3.44E-07	1.84E-06	5.86E-08	33.54996568	0	1	0	0	0	0	0	0
2.22E-01	1.87E-02	1.99E-04	1.27E-04	-5.91E-07	1.34E-05	-6.71E-07	33.291789	0	1	0	0	0	0	0	0
2.30E-01	2.11E-02	4.31E-04	2.88E-04	-3.25E-07	3.50E-05	-1.33E-06	33.71203782	0	1	0	0	0	0	0	0
2.35E-01	2.27E-02	6.41E-04	4.99E-04	3.87E-08	6.88E-05	-4.80E-07	33.8454933	0	1	0	0	0	0	0	0
2.41E-01	2.53E-02	9.58E-04	7.67E-04	-2.56E-07	1.16E-04	-8.82E-08	33.49881271	0	1	0	0	0	0	0	0
2.26E-01	1.88E-02	2.61E-04	4.31E-04	6.89E-07	5.84E-05	-7.53E-07	30.3576533	0	1	0	0	0	0	0	0
2.09E-01	1.34E-02	1.01E-06	5.93E-05	1.72E-08	6.85E-06	2.79E-08	30.72822011	0	1	0	0	0	0	0	0
2.26E-01	1.85E-02	3.86E-04	4.91E-04	1.10E-06	6.62E-05	-1.36E-06	31.08123531	0	1	0	0	0	0	0	0
2.33E-01	2.07E-02	9.83E-04	8.37E-04	2.42E-06	1.14E-04	-2.13E-06	29.84822134	0	1	0	0	0	0	0	0
2.53E-01	2.87E-02	2.76E-03	1.87E-03	-6.47E-07	3.04E-04	-2.13E-06	30.15835773	0	1	0	0	0	0	0	0
2.46E-01	2.65E-02	2.00E-03	1.44E-03	3.02E-07	2.26E-04	-2.21E-06	29.83853742	0	1	0	0	0	0	0	0
2.41E-01	2.64E-02	7.95E-04	7.55E-04	9.63E-07	1.23E-04	-4.89E-06	29.88066021	0	1	0	0	0	0	0	0
2.38E-01	2.49E-02	6.68E-04	5.11E-04	-3.73E-06	7.65E-05	-6.21E-06	29.69611969	0	1	0	0	0	0	0	0
2.23E-01	1.95E-02	3.79E-04	1.79E-04	-2.54E-06	1.90E-05	-1.22E-06	29.34978634	0	1	0	0	0	0	0	0
2.15E-01	1.66E-02	2.57E-04	1.99E-05	-1.86E-07	-3.32E-07	-4.71E-08	30.44900273	0	1	0	0	0	0	0	0
2.41E-01	2.55E-02	8.94E-04	8.39E-04	9.43E-08	1.34E-04	-4.01E-07	28.83111599	0	1	0	0	0	0	0	0
2.45E-01	2.58E-02	1.64E-03	1.41E-03	3.19E-06	2.23E-04	-2.44E-07	28.22580043	0	1	0	0	0	0	0	0
2.27E-01	1.93E-02	6.60E-04	5.38E-04	9.02E-07	7.17E-05	-1.01E-07	29.99897724	0	1	0	0	0	0	0	0
2.35E-01	2.15E-02	1.00E-03	8.47E-04	8.87E-07	1.18E-04	-7.25E-07	29.09589975	0	1	0	0	0	0	0	0
2.63E-01	3.40E-02	2.96E-03	2.24E-03	2.17E-06	4.10E-04	-2.82E-05	29.87312187	0	1	0	0	0	0	0	0
2.53E-01	3.03E-02	1.93E-03	1.48E-03	-4.44E-06	2.56E-04	-2.37E-05	29.83775853	0	1	0	0	0	0	0	0
2.42E-01	2.58E-02	9.84E-04	7.80E-04	-3.33E-06	1.24E-04	-1.01E-05	29.87903032	0	1	0	0	0	0	0	0
2.31E-01	2.15E-02	4.46E-04	4.46E-04	1.64E-07	6.50E-05	-2.35E-06	29.87757407	0	1	0	0	0	0	0	0
